 960  46.8 146.5      nk09d
 961  46.8 146.5      nk09a
 962  52.0 180.0      nk15x
 963  52.0 180.0      nk15z
 964  46.8 213.5      nk22x
 965  46.8 213.5      nk22z
 966  57.7 243.2      nk28x
 967  57.7 243.2      nk28z
 968   0.0 270.0      nk29d
 969   0.0 270.0      nk29a
 970  57.7 296.8      nk30x
 971  57.7 296.8      nk30z
 972  46.8 326.5      nk25d
 973  46.8 326.5      nk25a
 974  78.0   0.0      nk20x
 975  78.0   0.0      nk20z
 976  69.9  21.7      nk13x
 977  69.9  21.7      nk13z
 978  73.2  44.7      nk07x
 979  73.2  44.7      nk07z
 980  78.2  80.4      nk02x
 981  78.2  80.4      nk02z
 982  78.2  99.6      nk01x
 983  78.2  99.6      nk01z
 984  73.2 135.3      nk03x
 985  73.2 135.3      nk03z
 986  69.9 158.3      nk08x
 987  69.9 158.3      nk08z
 988  78.0 180.0      nk14x
 989  78.0 180.0      nk14z
 990  69.9 201.7      nk21x
 991  69.9 201.7      nk21z
 992  73.2 224.7      nk27x
 993  73.2 224.7      nk27z
 994  78.2 260.4      nk32x
 995  78.2 260.4      nk32z
 996  78.2 279.6      nk33x
 997  78.2 279.6      nk33z
 998  73.2 315.3      nk31x
 999  73.2 315.3      nk31z
1000   0.0   0.0        DUM
1001   0.0   0.0         A1
1002   0.0   0.0         A2
1003   0.0   0.0         A3
1004   0.0   0.0         A4
1005   0.0   0.0         A5
1006   0.0   0.0         A6
1007   0.0   0.0         A7
1008   0.0   0.0         A8
1009   0.0   0.0         A9
1010   0.0   0.0        A10
1011   0.0   0.0        A11
1012   0.0   0.0        A12
1013   0.0   0.0        A13
1014   0.0   0.0        A14
1015   0.0   0.0        A15
1016   0.0   0.0         B1
1017   0.0   0.0         B2
1018   0.0   0.0         B3
1019   0.0   0.0         B4
1020   0.0   0.0         B5
1021   0.0   0.0         B6
1022   0.0   0.0         B7
1023   0.0   0.0         B8
1024   0.0   0.0         B9
1025   0.0   0.0        B10
1026   0.0   0.0        B11
1027   0.0   0.0        B12
1028   0.0   0.0        B13
1029   0.0   0.0        B14
1030   0.0   0.0        B15
1031   0.0   0.0         C1
1032   0.0   0.0         C2
1033   0.0   0.0         C3
1034   0.0   0.0         C4
1035   0.0   0.0         C5
1036   0.0   0.0         C6
1037   0.0   0.0         C7
1038   0.0   0.0         C8
1039   0.0   0.0         C9
1040   0.0   0.0        C10
1041   0.0   0.0        C11
1042   0.0   0.0        C12
1043   0.0   0.0        C13
1044   0.0   0.0        C14
1045   0.0   0.0        C15
1046   0.0   0.0         D1
1047   0.0   0.0         D2
1048   0.0   0.0         D3
1049   0.0   0.0         D4
1050   0.0   0.0         D5
1051   0.0   0.0         D6
1052   0.0   0.0         D7
1053   0.0   0.0         D8
1054   0.0   0.0         D9
1055   0.0   0.0        D10
1056   0.0   0.0        D11
1057   0.0   0.0        D12
1058   0.0   0.0        D13
1059   0.0   0.0        D14
1060   0.0   0.0        D15
1061   0.0   0.0         E1
1062   0.0   0.0         E2
1063   0.0   0.0         E3
1064   0.0   0.0         E4
1065   0.0   0.0         E5
1066   0.0   0.0         E6
1067   0.0   0.0         E7
1068   0.0   0.0         E8
1069   0.0   0.0         E9
1070   0.0   0.0        E10
1071   0.0   0.0        E11
1072   0.0   0.0        E12
1073   0.0   0.0        E13
1074   0.0   0.0        E14
1075   0.0   0.0        E15
1076   0.0   0.0         G1
1077   0.0   0.0         G2
1078   0.0   0.0         G3
1079   0.0   0.0         G4
1080   0.0   0.0         G5
1081   0.0   0.0         G6
1082   0.0   0.0         G7
1083   0.0   0.0         G8
1084   0.0   0.0         G9
1085   0.0   0.0        G10
1086   0.0   0.0        G11
1087   0.0   0.0        G12
1088   0.0   0.0        G13
1089   0.0   0.0        G14
1090   0.0   0.0        G15
1091   0.0   0.0         H1
1092   0.0   0.0         H2
1093   0.0   0.0         H3
1094   0.0   0.0         H4
1095   0.0   0.0         H5
1096   0.0   0.0         H6
1097   0.0   0.0         H7
1098   0.0   0.0         H8
1099   0.0   0.0         H9
1100   0.0   0.0        H10
1101   0.0   0.0        H11
1102   0.0   0.0        H12
1103   0.0   0.0        H13
1104   0.0   0.0        H14
1105   0.0   0.0        H15
1106   0.0   0.0         J1
1107   0.0   0.0         J2
1108   0.0   0.0         J3
1109   0.0   0.0         J4
1110   0.0   0.0         J5
1111   0.0   0.0         J6
1112   0.0   0.0         J7
1113   0.0   0.0         J8
1114   0.0   0.0         J9
1115   0.0   0.0        J10
1116   0.0   0.0        J11
1117   0.0   0.0        J12
1118   0.0   0.0        J13
1119   0.0   0.0        J14
1120   0.0   0.0        J15
1121   0.0   0.0         K1
1122   0.0   0.0         K2
1123   0.0   0.0         K3
1124   0.0   0.0         K4
1125   0.0   0.0         K5
1126   0.0   0.0         K6
1127   0.0   0.0         K7
1128   0.0   0.0         K8
1129   0.0   0.0         K9
1130   0.0   0.0        K10
1131   0.0   0.0        K11
1132   0.0   0.0        K12
1133   0.0   0.0        K13
1134   0.0   0.0        K14
1135   0.0   0.0        K15
1136   0.0   0.0         M1
1137   0.0   0.0         M2
1138   0.0   0.0         M3
1139   0.0   0.0         M4
1140   0.0   0.0         M5
1141   0.0   0.0         M6
1142   0.0   0.0         M7
1143   0.0   0.0         M8
1144   0.0   0.0         M9
1145   0.0   0.0        M10
1146   0.0   0.0        M11
1147   0.0   0.0        M12
1148   0.0   0.0        M13
1149   0.0   0.0        M14
1150   0.0   0.0        M15
1151   0.0   0.0         O1
1152   0.0   0.0         O2
1153   0.0   0.0         O3
1154   0.0   0.0         O4
1155   0.0   0.0         O5
1156   0.0   0.0         O6
1157   0.0   0.0         O7
1158   0.0   0.0         O8
1159   0.0   0.0         O9
1160   0.0   0.0        O10
1161   0.0   0.0        O11
1162   0.0   0.0        O12
1163   0.0   0.0        O13
1164   0.0   0.0        O14
1165   0.0   0.0        O15
1166   0.0   0.0         P1
1167   0.0   0.0         P2
1168   0.0   0.0         P3
1169   0.0   0.0         P4
1170   0.0   0.0         P5
1171   0.0   0.0         P6
1172   0.0   0.0         P7
1173   0.0   0.0         P8
1174   0.0   0.0         P9
1175   0.0   0.0        P10
1176   0.0   0.0        P11
1177   0.0   0.0        P12
1178   0.0   0.0        P13
1179   0.0   0.0        P14
1180   0.0   0.0        P15
1181   0.0   0.0         S1
1182   0.0   0.0         S2
1183   0.0   0.0         S3
1184   0.0   0.0         S4
1185   0.0   0.0         S5
1186   0.0   0.0         S6
1187   0.0   0.0         S7
1188   0.0   0.0         S8
1189   0.0   0.0         S9
1190   0.0   0.0        S10
1191   0.0   0.0        S11
1192   0.0   0.0        S12
1193   0.0   0.0        S13
1194   0.0   0.0        S14
1195   0.0   0.0        S15
1196   0.0   0.0         T1
1197   0.0   0.0         T2
1198   0.0   0.0         T3
1199   0.0   0.0         T4
1200   0.0   0.0         T5
1201   0.0   0.0         T6
1202   0.0   0.0         T7
1203   0.0   0.0         T8
1204   0.0   0.0         T9
1205   0.0   0.0        T10
1206   0.0   0.0        T11
1207   0.0   0.0        T12
1208   0.0   0.0        T13
1209   0.0   0.0        T14
1210   0.0   0.0        T15
1211   0.0   0.0         V1
1212   0.0   0.0         V2
1213   0.0   0.0         V3
1214   0.0   0.0         V4
1215   0.0   0.0         V5
1216   0.0   0.0         V6
1217   0.0   0.0         V7
1218   0.0   0.0         V8
1219   0.0   0.0         V9
1220   0.0   0.0        V10
1221   0.0   0.0        V11
1222   0.0   0.0        V12
1223   0.0   0.0        V13
1224   0.0   0.0        V14
1225   0.0   0.0        V15
1226   0.0   0.0         W1
1227   0.0   0.0         W2
1228   0.0   0.0         W3
1229   0.0   0.0         W4
1230   0.0   0.0         W5
1231   0.0   0.0         W6
1232   0.0   0.0         W7
1233   0.0   0.0         W8
1234   0.0   0.0         W9
1235   0.0   0.0        W10
1236   0.0   0.0        W11
1237   0.0   0.0        W12
1238   0.0   0.0        W13
1239   0.0   0.0        W14
1240   0.0   0.0        W15
1241   0.0   0.0         X1
1242   0.0   0.0         X2
1243   0.0   0.0         X3
1244   0.0   0.0         X4
1245   0.0   0.0         X5
1246   0.0   0.0         X6
1247   0.0   0.0         X7
1248   0.0   0.0         X8
1249   0.0   0.0         X9
1250   0.0   0.0        X10
1251   0.0   0.0        X11
1252   0.0   0.0        X12
1253   0.0   0.0        X13
1254   0.0   0.0        X14
1255   0.0   0.0        X15
1256   0.0   0.0         L1
1257   0.0   0.0         L2
1258   0.0   0.0         L3
1259   0.0   0.0         L4
1260   0.0   0.0         L5
1261   0.0   0.0         L6
1262   0.0   0.0         L7
1263   0.0   0.0         L8
1264   0.0   0.0         L9
1265   0.0   0.0        L10
1266   0.0   0.0        L11
1267   0.0   0.0        L12
1268   0.0   0.0        L13
1269   0.0   0.0        L14
1270   0.0   0.0        L15
1271  79.6  34.4         e1
1272  73.7  17.6         e2
1273  83.4   0.5         e3
1274  73.7 344.3         e4
1275  68.9 325.9         e5
1276  68.5 307.5         e6
1277  72.2  72.4         e7
1278  67.8  52.8         e8
1279  57.2  32.1         e9
1280  60.0   3.9        e10
1281  53.3 343.6        e11
1282  49.6 321.9        e12
1283  52.8 301.4        e13
1284  65.2 287.1        e14
1285  55.0  77.4        e15
1286  46.4  58.0        e16
1287  36.9  33.4        e17
1288  40.1   4.7        e18
1289  32.7 335.2        e19
1290  34.9 301.1        e20
1291  48.2 281.4        e21
1292  21.3  58.5        e22
1293  18.9   5.2        e23
1294  18.0 301.4        e24
1295 126.6  76.9        e25
1296 127.1  59.9        e26
1297 130.1  42.8        e27
1298 136.0  25.5        e28
1299 141.5   8.1        e29
1300 136.3 349.9        e30
1301 116.4  83.5        e31
1302 115.8  66.4        e32
1303 116.7  49.1        e33
1304 119.5  33.8        e34
1305 126.5  19.0        e35
1306 131.6   3.6        e36
1307 100.3  74.6        e37
1308 102.2  56.5        e38
1309 103.8  35.7        e39
1310 111.5  18.5        e40
1311 118.7   1.7        e41
1312  86.4  82.3        e42
1313  86.9  64.2        e43
1314  89.6  47.5        e44
1315  94.4  19.0        e45
1316 103.1   1.5        e46
1317 131.3 334.7        e47
1318 125.3 319.8        e48
1319 121.2 305.5        e49
1320 117.5 292.6        e50
1321 115.2 279.8        e51
1322 125.9 346.8        e52
1323 119.5 332.5        e53
1324 114.4 316.9        e54
1325 109.5 302.8        e55
1326 105.6 289.2        e56
1327 104.3 275.7        e57
1328 112.9 345.9        e58
1329 104.5 330.5        e59
1330  99.6 314.9        e60
1331  94.9 299.7        e61
1332  92.5 284.0        e62
1333  94.5 344.5        e63
1334  86.7 328.6        e64
1335  84.4 312.2        e65
1336  80.2 294.7        e66
1337  78.3 277.5        e67
1338  70.5  92.1        e68
1339  36.7  93.2        e69
1340   2.2 143.0        e70
1341  31.7 266.8        e71
1342  63.3 268.1        e72
1343 122.8  92.2        e73
1344 100.1  92.1        e74
1345 114.4 268.0        e75
1346  91.8 268.2        e76
1347  81.3 149.0        e77
1348  76.2 164.8        e78
1349  85.5 180.7        e79
1350  76.6 195.4        e80
1351  71.2 212.2        e81
1352  70.5 229.6        e82
1353  72.6 111.7        e83
1354  69.1 131.1        e84
1355  59.4 151.1        e85
1356  63.1 177.5        e86
1357  56.6 195.9        e87
1358  52.6 215.7        e88
1359  54.7 235.1        e89
1360  66.4 249.4        e90
1361  55.5 107.1        e91
1362  48.0 126.8        e92
1363  39.6 150.6        e93
1364  43.3 176.5        e94
1365  35.9 202.8        e95
1366  36.6 234.5        e96
1367  49.1 254.2        e97
1368  23.2 129.8        e98
1369  22.3 176.0        e99
1370  20.1 230.0       e100
1371 126.2 108.3       e101
1372 126.2 124.8       e102
1373 128.9 141.4       e103
1374 134.3 157.8       e104
1375 139.4 174.0       e105
1376 134.2 190.3       e106
1377 116.2 101.8       e107
1378 115.2 118.2       e108
1379 116.0 135.1       e109
1380 118.9 149.7       e110
1381 125.5 163.7       e111
1382 129.5 178.1       e112
1383 100.6 109.7       e113
1384 102.2 127.5       e114
1385 103.5 148.0       e115
1386 111.3 164.1       e116
1387 117.9 179.5       e117
1388  86.2 101.9       e118
1389  87.0 119.8       e119
1390  90.1 136.2       e120
1391  95.9 163.7       e121
1392 103.6 179.8       e122
1393 129.8 204.3       e123
1394 124.4 218.0       e124
1395 120.4 231.2       e125
1396 117.0 243.7       e126
1397 115.0 256.1       e127
1398 124.8 193.3       e128
1399 119.2 206.3       e129
1400 113.9 220.7       e130
1401 108.9 233.9       e131
1402 105.5 247.1       e132
1403 104.2 260.4       e133
1404 112.7 194.1       e134
1405 104.8 208.3       e135
1406 100.1 222.7       e136
1407  95.5 237.3       e137
1408  92.9 252.5       e138
1409  95.6 195.2       e139
1410  88.3 209.8       e140
1411  85.8 225.2       e141
1412  81.6 242.1       e142
1413  78.7 258.9       e143
1414  96.1 113.7         e1
1415  92.1  96.0         e2
1416  92.8  76.6         e3
1417 102.6 133.6         e4
1418  77.2 119.8         e5
1419  71.2  95.2         e6
1420  77.1  71.6         e7
1421  96.4  53.7         e8
1422 111.0 153.8         e9
1423  84.9 146.5        e10
1424  57.4 128.1        e11
1425  47.1  97.3        e12
1426  53.2  63.0        e13
1427  84.4  41.9        e14
1428 108.4  38.9        e15
1429 128.1 172.2        e16
1430 113.7 171.8        e17
1431  90.8 168.1        e18
1432  61.1 163.1        e19
1433  38.4 148.1        e20
1434  21.5 100.6        e21
1435  32.8  37.1        e22
1436  58.0  21.1        e23
1437  85.3  17.6        e24
1438 113.5  16.1        e25
1439 126.9  16.5        e26
1440 110.3 191.8        e27
1441  90.3 189.8        e28
1442  63.3 189.1        e29
1443  32.3 191.3        e30
1444   6.8 254.5        e31
1445  26.9 344.9        e32
1446  57.3 351.1        e33
1447  89.3 352.3        e34
1448 111.4 354.3        e35
1449 118.8 208.4        e36
1450  92.7 208.2        e37
1451  67.1 213.1        e38
1452  45.5 231.4        e39
1453  36.5 265.1        e40
1454  43.9 302.6        e41
1455  66.3 323.7        e42
1456  88.0 329.9        e43
1457 122.8 334.9        e44
1458 139.4 207.8        e45
1459 129.5 218.1        e46
1460  93.5 226.9        e47
1461  70.1 244.6        e48
1462  62.7 268.7        e49
1463  70.3 294.7        e50
1464  95.2 310.0        e51
1465 132.5 325.3        e52
1466 143.5 336.6        e53
1467 138.1 226.9        e54
1468 119.4 231.0        e55
1469  99.0 249.9        e56
1470  94.0 269.2        e57
1471 103.5 289.0        e58
1472 121.3 307.1        e59
1473 141.3 315.0        e60
1474 126.6 248.7        e61
1475 119.8 268.0        e62
1476 128.2 288.2        e63
1477  82.3 253.3         e1
1478  82.0 289.8         e2
1479  84.7 217.0         e3
1480  57.4 221.6         e4
1481  37.3 271.0         e5
1482  56.7 321.1         e6
1483  83.7 326.0         e7
1484  88.2 180.9         e8
1485  44.2 174.7         e9
1486   6.3  94.2        e10
1487  43.4   8.0        e11
1488  87.0   1.8        e12
1489  91.8 145.0        e13
1490  65.8 135.9        e14
1491  49.8  91.5        e15
1492  65.1  46.7        e16
1493  90.8  37.3        e17
1494  94.1 109.1        e18
1495  93.7  73.1        e19
1496 115.2 219.6        e20
1497 114.0 323.8        e21
1498  71.9  91.3        e22
1499  35.2 131.8        e23
1500  34.7  51.5        e24
1501  26.8 215.1        e25
1502  26.2 327.0        e26
1503  76.0 159.2        e27
1504  75.1  23.3        e28
1505  71.8 199.7        e29
1506  70.9 343.1        e30
1507 112.2 246.7        e31
1508 111.5 297.0        e32
1509   0.0   0.0         N1
1510   0.0   0.0         N2
1511   0.0   0.0         N3
1512   0.0   0.0         N4
1513   0.0   0.0         N5
1514   0.0   0.0         N6
1515   0.0   0.0         N7
1516   0.0   0.0         N8
1517   0.0   0.0         N9
1518   0.0   0.0        N10
1519   0.0   0.0        N11
1520   0.0   0.0        N12
1521   0.0   0.0        N13
1522   0.0   0.0        N14
1523   0.0   0.0        N15
1524   0.0   0.0        N'1
1525   0.0   0.0        N'2
1526   0.0   0.0        N'3
1527   0.0   0.0        N'4
1528   0.0   0.0        N'5
1529   0.0   0.0        N'6
1530   0.0   0.0        N'7
1531   0.0   0.0        N'8
1532   0.0   0.0        N'9
1533   0.0   0.0       N'10
1534   0.0   0.0       N'11
1535   0.0   0.0       N'12
1536   0.0   0.0       N'13
1537   0.0   0.0       N'14
1538   0.0   0.0       N'15
1539   0.0   0.0        T'6
1540   0.0   0.0        T'7
1541   0.0   0.0        T'8
1542   0.0   0.0        T'9
1543   0.0   0.0       T'10
1544   0.0   0.0       T'11
1545   0.0   0.0       T'12
1546   0.0   0.0       T'13
1547   0.0   0.0       T'14
1548   0.0   0.0       T'15
1549   0.0   0.0        P'1
1550   0.0   0.0        P'2
1551   0.0   0.0        P'3
1552   0.0   0.0        P'4
1553   0.0   0.0        P'5
1554   0.0   0.0        P'6
1555   0.0   0.0        P'7
1556   0.0   0.0        P'8
1557   0.0   0.0        P'9
1558   0.0   0.0       P'10
1559   0.0   0.0       P'11
1560   0.0   0.0       P'12
1561   0.0   0.0       P'13
1562   0.0   0.0       P'14
1563   0.0   0.0       P'15
1564   0.0   0.0        L'2
1565   0.0   0.0        L'3
1566   0.0   0.0        L'5
1567   0.0   0.0        L'6
1568   0.0   0.0        L'8
1569   0.0   0.0        L'9
1570   0.0   0.0       L'11
1571   0.0   0.0       L'12
1572   0.0   0.0       L'14
1573   0.0   0.0       L'15
1574   0.0   0.0        O'1
1575   0.0   0.0        O'2
1576   0.0   0.0        O'3
1577   0.0   0.0        O'4
1578   0.0   0.0        O'5
1579   0.0   0.0        O'6
1580   0.0   0.0        O'7
1581   0.0   0.0        O'8
1582   0.0   0.0        O'9
1583   0.0   0.0       O'10
1584   0.0   0.0       O'11
1585   0.0   0.0       O'12
1586   0.0   0.0       O'13
1587   0.0   0.0       O'14
1588   0.0   0.0       O'15
1589 101.4 260.3        Sim
1590 100.5 244.8        Sim
1591 113.7 239.3        Sim
1592  79.4 260.1        Sim
1593  84.8 241.3        Sim
1594  89.6 227.0        Sim
1595 103.0 222.1        Sim
1596  58.2 257.8        Sim
1597  66.1 236.6        Sim
1598  75.8 218.8        Sim
1599  96.1 207.9        Sim
1600  36.2 251.3        Sim
1601  48.8 223.5        Sim
1602  61.8 210.7        Sim
1603  83.6 206.2        Sim
1604  16.0 224.1        Sim
1605  36.5 197.2        Sim
1606  58.4 192.6        Sim
1607  79.5 190.6        Sim
1608  16.0 135.9        Sim
1609  36.5 162.8        Sim
1610  54.3 172.2        Sim
1611  36.2 108.7        Sim
1612  48.8 136.5        Sim
1613  63.8 158.4        Sim
1614  77.5 173.3        Sim
1615  58.0 104.6        Sim
1616  61.5 124.7        Sim
1617  75.8 106.1        Sim
1618  90.0 126.0        Sim
1619  74.4 140.4        Sim
1620  89.4 161.2        Sim
1621 101.4 279.7        Sim
1622 100.5 295.2        Sim
1623 113.7 300.7        Sim
1624  79.4 279.9        Sim
1625  84.8 298.7        Sim
1626  89.6 313.0        Sim
1627 103.0 317.9        Sim
1628  58.2 282.2        Sim
1629  66.1 303.4        Sim
1630  75.8 321.2        Sim
1631  96.1 332.1        Sim
1632  36.2 288.7        Sim
1633  48.8 316.5        Sim
1634  61.8 329.3        Sim
1635  83.6 333.8        Sim
1636  16.0 315.9        Sim
1637  36.5 342.8        Sim
1638  58.4 347.4        Sim
1639  79.5 349.4        Sim
1640  16.0  44.1        Sim
1641  36.5  17.2        Sim
1642  54.3   7.8        Sim
1643  36.2  71.3        Sim
1644  48.8  43.5        Sim
1645  63.8  21.6        Sim
1646  77.5   6.7        Sim
1647  58.0  75.4        Sim
1648  61.5  55.3        Sim
1649  75.8  73.9        Sim
1650  90.0  54.0        Sim
1651  74.4  39.6        Sim
1652  89.4  18.8        Sim
1653  90.0 261.0        Sim
1654 101.2 270.0        Sim
1655 112.8 259.5        Sim
1656 101.2 250.5        Sim
1657 105.7 240.9        Sim
1658  94.4 242.8        Sim
1659  78.7 270.0        Sim
1660  68.8 259.1        Sim
1661  80.4 250.2        Sim
1662  89.4 232.6        Sim
1663  75.3 239.9        Sim
1664  85.0 223.8        Sim
1665  94.4 224.7        Sim
1666 106.6 231.5        Sim
1667 111.6 219.3        Sim
1668  99.1 212.9        Sim
1669  47.6 256.2        Sim
1670  61.2 246.2        Sim
1671  56.2 270.0        Sim
1672  57.0 232.7        Sim
1673  71.5 227.6        Sim
1674  80.5 210.4        Sim
1675  66.8 213.5        Sim
1676  99.1 203.7        Sim
1677  90.0 207.0        Sim
1678  41.2 235.5        Sim
1679  25.1 242.7        Sim
1680  33.8 270.0        Sim
1681  41.4 211.7        Sim
1682  57.2 214.2        Sim
1683  61.6 204.3        Sim
1684  80.5 201.1        Sim
1685  11.3 180.0        Sim
1686  25.4 205.0        Sim
1687  11.2 270.0        Sim
1688  33.8 180.0        Sim
1689  47.9 192.8        Sim
1690  56.3 180.0        Sim
1691  68.9 192.4        Sim
1692  78.7 180.0        Sim
1693  90.0 189.0        Sim
1694  25.4 155.0        Sim
1695  25.1 117.3        Sim
1696  11.2  90.0        Sim
1697  41.4 148.3        Sim
1698  47.9 167.2        Sim
1699  59.2 168.9        Sim
1700  47.6 103.8        Sim
1701  41.2 124.5        Sim
1702  33.8  90.0        Sim
1703  57.0 127.3        Sim
1704  57.2 145.8        Sim
1705  71.3 169.6        Sim
1706  69.0 148.8        Sim
1707  82.7 170.0        Sim
1708  56.3  90.0        Sim
1709  68.5 105.2        Sim
1710  61.2 118.3        Sim
1711  66.7 128.2        Sim
1712  78.6  99.4        Sim
1713  80.4 113.8        Sim
1714  80.2 132.4        Sim
1715  82.7 151.7        Sim
1716  96.0 170.7        Sim
1717  96.0 152.5        Sim
1718  90.0 279.0        Sim
1719 112.8 280.5        Sim
1720 101.2 289.5        Sim
1721 105.7 299.1        Sim
1722  94.4 297.2        Sim
1723  68.8 280.9        Sim
1724  80.4 289.8        Sim
1725  89.4 307.4        Sim
1726  75.3 300.1        Sim
1727  85.0 316.2        Sim
1728  94.4 315.3        Sim
1729 106.6 308.5        Sim
1730 111.6 320.7        Sim
1731  99.1 327.1        Sim
1732  47.6 283.8        Sim
1733  61.2 293.8        Sim
1734  57.0 307.3        Sim
1735  71.5 312.4        Sim
1736  80.5 329.6        Sim
1737  66.8 326.5        Sim
1738  99.1 336.3        Sim
1739  90.0 333.0        Sim
1740  41.2 304.5        Sim
1741  25.1 297.3        Sim
1742  41.4 328.3        Sim
1743  57.2 325.8        Sim
1744  61.6 335.7        Sim
1745  80.5 338.9        Sim
1746  11.3   0.0        Sim
1747  25.4 335.0        Sim
1748  33.8   0.0        Sim
1749  47.9 347.2        Sim
1750  56.3   0.0        Sim
1751  68.9 347.6        Sim
1752  78.7   0.0        Sim
1753  90.0 351.0        Sim
1754  25.4  25.0        Sim
1755  25.1  62.7        Sim
1756  41.4  31.7        Sim
1757  47.9  12.8        Sim
1758  59.2  11.1        Sim
1759  47.6  76.2        Sim
1760  41.2  55.5        Sim
1761  57.0  52.7        Sim
1762  57.2  34.2        Sim
1763  71.3  10.4        Sim
1764  69.0  31.2        Sim
1765  82.7  10.0        Sim
1766  68.5  74.8        Sim
1767  61.2  61.7        Sim
1768  66.7  51.8        Sim
1769  78.6  80.6        Sim
1770  80.4  66.2        Sim
1771  80.2  47.6        Sim
1772  82.7  28.3        Sim
1773  96.0   9.3        Sim
1774  96.0  27.5        Sim
1775  78.8  90.0        Sim
1776  90.0  99.0        Sim
1777  90.0  81.0        Sim
1778   0.0   0.0        S'1
1779   0.0   0.0        S'2
1780   0.0   0.0        S'3
1781   0.0   0.0        S'4
1782   0.0   0.0        S'5
1783   0.0   0.0        S'6
1784   0.0   0.0        S'7
1785   0.0   0.0        S'8
1786   0.0   0.0        S'9
1787   0.0   0.0       S'10
1788   0.0   0.0       S'11
1789   0.0   0.0       S'12
1790   0.0   0.0       S'13
1791   0.0   0.0       S'14
1792   0.0   0.0       S'15
1793   0.0   0.0        M'1
1794   0.0   0.0        M'2
1795   0.0   0.0        M'3
1796   0.0   0.0        M'4
1797   0.0   0.0        M'5
1798   0.0   0.0        M'6
1799   0.0   0.0        M'7
1800   0.0   0.0        M'8
1801   0.0   0.0        M'9
1802   0.0   0.0       M'10
1803   0.0   0.0       M'11
1804   0.0   0.0       M'12
1805   0.0   0.0       M'13
1806   0.0   0.0       M'14
1807   0.0   0.0       M'15
1808   0.0   0.0         U1
1809   0.0   0.0         U2
1810   0.0   0.0         U3
1811   0.0   0.0         U4
1812   0.0   0.0         U5
1813   0.0   0.0         U6
1814   0.0   0.0         U7
1815   0.0   0.0         U8
1816   0.0   0.0         U9
1817   0.0   0.0        U10
1818   0.0   0.0        U11
1819   0.0   0.0        U12
1820   0.0   0.0        U13
1821   0.0   0.0        U14
1822   0.0   0.0        U15
1823   0.0   0.0        DUM
1824   0.0   0.0        DUM
1825   0.0   0.0        DUM
1826   0.0   0.0        DUM
1827   0.0   0.0        DUM
1828   0.0   0.0        DUM
1829   0.0   0.0        DUM
1830   0.0   0.0        DUM
1831   0.0   0.0        E'1
1832   0.0   0.0        E'2
1833   0.0   0.0        E'3
1834   0.0   0.0        E'4
1835   0.0   0.0        E'5
1836   0.0   0.0        E'6
1837   0.0   0.0        E'7
1838   0.0   0.0        E'8
1839   0.0   0.0        E'9
1840   0.0   0.0       E'10
1841   0.0   0.0       E'11
1842   0.0   0.0       E'12
1843   0.0   0.0       E'13
1844   0.0   0.0       E'14
1845   0.0   0.0       E'15
1846   0.0   0.0        C'1
1847   0.0   0.0        C'2
1848   0.0   0.0        C'3
1849   0.0   0.0        C'4
1850   0.0   0.0        C'5
1851   0.0   0.0        C'6
1852   0.0   0.0        C'7
1853   0.0   0.0        C'8
1854   0.0   0.0        C'9
1855   0.0   0.0       C'10
1856   0.0   0.0       C'11
1857   0.0   0.0       C'12
1858   0.0   0.0       C'13
1859   0.0   0.0       C'14
1860   0.0   0.0       C'15
1861  18.0  20.6       BrA1
1862  14.1  26.6       BrA2
1863  10.5  36.9       BrA3
1864   7.6  56.3       BrA4
1865   6.3  90.0       BrA5
1866   7.6 123.7       BrA6
1867  10.5 143.1       BrA7
1868  14.1 153.4       BrA8
1869  18.0 159.4       BrA9
1870  17.0   7.1       BrB1
1871  12.8   9.5       BrB2
1872   8.7  14.0       BrB3
1873   4.7  26.6       BrB4
1874   2.1  90.0       BrB5
1875   4.7 153.4       BrB6
1876   8.7 166.0       BrB7
1877  12.8 170.5       BrB8
1878  17.0 172.9       BrB9
1879  17.0 352.9       BrC1
1880  12.8 350.5       BrC2
1881   8.7 346.0       BrC3
1882   4.7 333.4       BrC4
1883   2.1 270.0       BrC5
1884   4.7 206.6       BrC6
1885   8.7 194.0       BrC7
1886  12.8 189.5       BrC8
1887  17.0 187.1       BrC9
1888  18.0 339.4       BrD1
1889  14.1 333.4       BrD2
1890  10.5 323.1       BrD3
1891   7.6 303.7       BrD4
1892   6.3 270.0       BrD5
1893   7.6 236.3       BrD6
1894  10.5 216.9       BrD7
1895  14.1 206.6       BrD8
1896  18.0 200.6       BrD9
1897   0.0   0.0        A'2
1898   0.0   0.0        A'3
1899   0.0   0.0        A'5
1900   0.0   0.0        A'6
1901   0.0   0.0        A'8
1902   0.0   0.0        A'9
1903   0.0   0.0       A'11
1904   0.0   0.0       A'12
1905   0.0   0.0       A'14
1906   0.0   0.0       A'15
1907   0.0   0.0        B'2
1908   0.0   0.0        B'4
1909   0.0   0.0        B'6
1910   0.0   0.0        B'8
1911   0.0   0.0       B'10
1912   0.0   0.0       B'12
1913   0.0   0.0       B'14
1914   0.0   0.0        G'1
1915   0.0   0.0        G'2
1916   0.0   0.0        G'3
1917   0.0   0.0        G'4
1918   0.0   0.0        G'5
1919   0.0   0.0        G'6
1920   0.0   0.0        G'7
1921   0.0   0.0        G'8
1922   0.0   0.0        G'9
1923   0.0   0.0       G'10
